DateComtd,DayComtd,TimeComtd,EntryNo,PPO,Unit/Station,Area of Incident,Barangay,Bldg/House No/Street/Sitio,X,Y,CrimeType,IndexCrimeType,CrimeCategory,Classification,Mode of Commission,StreetCrime,InvolMinor?,SpecialCase,WeaponUsed,FACaliber,FAStatus,FALicenseNr,C-R-S Firearms,FADisposition,Transport,MotorcycleRidingCriminals,Driver(Suspect),VehOwner,VehType,VehPlateNum,Drugs,DrugConfsctdItem,Gmblng,GmblngConfsctdItem,GmblngAmntCnfsctd,CrnppngRecUnrec,RobType,BankRobAmt,EstblshmntType,EstblshmntName,CaseStat,Solved,Cleared,Uncleared/Unsolved,Arrest,NrArrstdSspct,Place of Occurrence*
2019-01-25,Friday,10:05:00,(46)574,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,"7 Eleven, fronting NOPH",123.299431,9.32215,INDEX CRIME,Crime Against Property,THEFT,Salisi,Salisi (Establishment),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,2,(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store
2019-01-26,Saturday,11:00:00,Traf(128)340,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 1 (Barangay 1),,123.310463,9.302118,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-01-26,Saturday,11:47:00,Traf(128)341,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Batinguel,,123.282677,9.310334,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-01-26,Saturday,8:00:00,Traf(129)194,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,Corner Hibbard and EJ Blanco St.,123.307091,9.321292,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-01-26,Saturday,4:00:00,Traf(129)195,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bantayan,GSIS Road,123.310204,9.328417,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-01-26,Saturday,5:00:00,Traf(128)342,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 4 (Barangay 4),Rizal Boulevard,123.309944,9.307031,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-01-19,Saturday,6:00:00,(46)582,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,"JVC Building, Locsin St.",123.302711,9.307285,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft,Qualified Theft,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store
2019-01-26,Saturday,11:30:00,(46)583,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone 4,123.309685,9.317364,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"Three (3) pieces of elongated transparent plastic sachet containing suspected shabu granules, one (1) piece small transparent plastic sachet containing suspected shabu granules, two (2) improvise tube pipe, One (1) disposable lighter color green, One (1) kitchen knife eight inches long including handle and money worth Three Hundred Pesos.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-01-27,Sunday,11:15:00,(46)585,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 8 (Barangay 8),"Terminal of Malaunay, fronting Partosa Store",123.304787,9.305676,INDEX CRIME,Crime Against Person,PHYSICALINJURIES,Less Serious Phy Inj,Mauling - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences - Subdivision) - w/o Security Guard
2019-01-25,Friday,11:30:00,(47)555,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Purok Orchids,123.307541,9.297354,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"1 pc elongated heat-sealed transparent plastic sachet containing suspected shabu with four hundred Pesos bill (buy bust), 1 pc big heat sealed transparent plastic sachet containing suspected shabu, and 4 pcs elongated heat-sealed transparent plastic sachet containing suspected shabu.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-01-27,Sunday,2:10:00,Traf(128)344,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,,123.311768,9.316433,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-01-27,Sunday,9:00:00,(47)556,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bunao,Uling Roster,123.296486,9.328256,INDEX CRIME,Crime Against Property,ROBBERY,Robbery w/ ForceUponThings,Crowbar/Destroying Lock,,No,,,,,,,,,,,,,,,,,,,,Establishment Robbery,,,Uling Roster,Victim refused to file a case,Yes,Yes,No,No,0,(Commercial-Business Establishments) - Restaurant /Fastfood Chain/Eatery
2019-01-27,Sunday,11:45:00,Traf(128)345,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),"Dr. V Locsin St., fronting Micro Valley",123.307541,9.306946,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-01-22,Tuesday,4:30:00,wccd-0576,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Purok Rosal,123.300781,9.288163,INDEX CRIME,Crime Against Person,RAPE,RAPE (Art 335 RPC / RA 8353),Statutory Rape,,Yes(RA 7610),,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-01-28,Monday,10:30:00,Traf(128)346,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),"Real St., froting GUD Moto",123.304543,9.311816,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-01-28,Monday,4:00:00,Traf(129)199,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Banilad,Near Petron Gas Station,123.295204,9.288206,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-01-28,Monday,5:30:00,Traf(129)200,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bunao,,123.29409,9.329815,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,Yes (not rel. to RA 7610),,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-01-27,Sunday,3:30:00,(46)586,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 7 (Barangay 7),"Inside Hotel Palwa, Room 311",123.305946,9.306999,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"Recovered pieces of evidence were five (5) pieces medium heat-sealed transparent plastic sachet containing white crystalline substance believed to be shabu; one (1) piece big heat-sealed transparent plastic sachet containing white crystalline substance believed to be shabu and cash money amounting to Php 4,920.00 believed to be proceeds of illegal drug trade. The recovered pieces of evidence have an estimated weight of 30 grams with DDB value of Php 204,000.00. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,2,(Inside Residences) - Public Residential Area
2019-01-28,Monday,7:00:00,(46)587,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 4 (Barangay 4),Rizal Boulevard,123.30999,9.306629,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse,Pickpocket,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-01-28,Monday,11:15:00,(46)591,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Junob,Inside Southern Mindanao Enterprises,123.284012,9.299487,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft,Qualified Theft,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,2,(Commercial-Business Establishments) - Office 
2019-01-29,Tuesday,12:55:00,Traf(129)201,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 5 (Barangay 5),Portal West Area,123.307587,9.310313,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Under Investigation,No,No,Yes,No,0,Along the Roads/Streets/Alleys
2019-01-29,Tuesday,1:00:00,Traf(129)204,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Batinguel,Infront of Batinguel Health Center,123.289795,9.310249,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-01-28,Monday,5:40:00,Traf(128)347,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 4 (Barangay 4),"Chinloong Road, San Jose St.",123.310143,9.30665,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-01-29,Tuesday,5:10:00,Traf(128)349,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,SUMC Parking Area,123.304108,9.31675,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-01-29,Tuesday,9:00:00,Traf(128)350,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,"Lower, Going to BIR",123.294884,9.306967,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Under Investigation,No,No,Yes,No,0,Along the Roads/Streets/Alleys
2019-01-30,Wednesday,5:30:00,Traf(129)206,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 8 (Barangay 8),Dr. V Locsin St.,123.304878,9.305713,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-01-30,Wednesday,4:00:00,(47)569,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),"Marcelino Boarding House, Sta. Catalina St.",123.30825,9.303145,INDEX CRIME,Crime Against Property,THEFT,Salisi,Salisi (Akyat Bahay),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences) - Public Residential Area
2019-01-30,Wednesday,7:40:00,(47)570,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Freedom Park Stage,123.302071,9.312854,INDEX CRIME,Crime Against Property,THEFT,Salisi,respondent allegedly was caught in the act stealing,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,Public Place
2019-01-30,Wednesday,7:10:00,(47)576,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),Pinili St. ,123.306778,9.3036,NON-INDEX CRIME,,SPECIALLAWS,PD 1619 (ILL POSS'N OF VOLATILE SUBSTANCE),suspect were caught in the act sniffing volatile substance,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,Along the Roads/Streets/Alleys
2019-01-29,Tuesday,10:30:00,(46)597,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Purok Mutya,123.309647,9.298921,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"confiscated of one 1) transparent plastic sachet containing marijuana dried leaves weighing MOL 5grams with estimated market value of Php600.00, marijuana stalks placed inside a cigarette case, marijuana seedlings/plants, One (1) piece of elongated transparent plastic sachet containing white crystalline substance suspected to be shabu weighing MOL 1gram with estimated market value of Php6,800.00, One (1) unit white Cherry mobile phone and assorted drug paraphernalia's.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,6,(Inside Residences) - Public Residential Area
2019-01-30,#REF!,1:45:00,(46)599,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,Purok Anduhaw,123.305313,9.321446,INDEX CRIME,Crime Against Person,PHYSICALINJURIES,Attemptd/Frustd Murder,Shooting - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-01-30,#REF!,1:45:00,(46)599,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,Purok Anduhaw,123.305313,9.321446,NON-INDEX CRIME,,SPECIALLAWS,RA 10591 / 8294 (FIREARMS & EXPLOSIVES),Viol. of RA 10591 (Possession),,No,,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-01-30,Wednesday,1:45:00,(46)599,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,Purok Anduhaw,123.305313,9.321446,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"Suspect was immediately brought to the Negros Oriental Hospital for treatment. 

The following items were confiscated;

1.	One(1) pc heat sealed transparent plastic sachet containing suspected shabu granules marked as JA-BB 1/30/19 with signature;
2.	Evelen (11) pcs heat sealed transparent plastic sachet containing suspected shabu granules marked as JA-P1 1/30/19 with signature to JA-P11 1/30/19 with signature all places inside a rectangular plastic container color yellow marked as JA-P12 1/30/19 with signature;
3.	One(1) pc medium pack plastic sachet containing suspected shabu granules marked as JA-P13 1/30/19 with signature;
4.	One(1) pc. Large pack plastic sachet containing suspected shabu granules marked as JA-P14 1/30/19 with signature;
5.	One(1) pc. Digital weighing scale marked as JA-P15 1/30/19 with signature;
6.	One(1) pc. Plastic pouch containing different receipts marked as JA-P16 1/30/19 with signature;
7.	One(1) pc. Sling bag color black marked as JA-P17 1/30/19 with signature where items no. 1 to 6 are all placed inside;
8.	One(1) unit cellular phone nokia brand color black now marked as JA-P18 1/30/19 with signature;
9.	Two(2) pcs. heat sealed transparent plastic sachet containing suspected shabu granules now marked as JA-P20 1/30/19 with signature and JA-P21 1/30/19 with signature all placed inside black pouch  now marked as JA-P19 1/30/19 with signature;
10.	Five(5) pcs. one hundred peso  bills bearing serial nos. CU521419, NA476552, LW486741, EZ400903, CU122976 buy bust money; and
11.	Five hundred forty pesos cash proceeds.
          SOCO team from the PNP Crime Laboratory processed the crime scene and found among others the 38 caliber revolver of the suspect.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-01-30,#REF!,1:45:00,(46)599,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,Purok Anduhaw,123.305313,9.321446,NON-INDEX CRIME,,SPECIALLAWS,Viol. of Omnibus Election Code,Viol. of Omnibus Election Code,,No,,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-01-27,Sunday,6:00:00,wccd-0579,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Candau-ay,,123.263405,9.314294,NON-INDEX CRIME,,SPECIALLAWS,RA 9262 (VAWC),Viol. of RA 9262 (Psychological Abuse),,No,,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-01-29,Tuesday,9:00:00,wccd-581,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,,123.30127,9.307899,NON-INDEX CRIME,,SPECIALLAWS,RA 9262 (VAWC),Viol. of RA 9262 (Physical Abuse),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-01-31,Thursday,12:30:00,(46)600,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Batinguel,Burgos St. Purok Amihan,123.278908,9.309805,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal,alleged suspect whom believed to be under influenced of illegal drugs went wild on the said place,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-01-31,Thursday,3:05:00,Traf(128)353,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),"Real St., infront of Crown Pharmacy",123.305717,9.305422,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-01-31,Thursday,12:15:00,(47)601,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,"Billiard Hall, Zone 2",123.309608,9.313849,INDEX CRIME,Crime Against Person,PHYSICALINJURIES,Less Serious Phy Inj,Stabbing/Hacking - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences) - Public Residential Area
2019-01-31,Thursday,10:00:00,(47)579,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 4 (Barangay 4),"Honeycomb, Rizal Boulevard",123.309883,9.307047,INDEX CRIME,Crime Against Property,THEFT,Salisi,Salisi (Establishment),,No,,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store
2018-11-23,Friday,11:00:00,(46)456,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Purok Kalubihan,123.302071,9.312854,NON-INDEX CRIME,,OTHERNONINDEX,Estafa,Collection sum of money,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Commercial-Business Establishments) - Office 
2018-04-17,Tuesday,7:00:00,(46)594,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,SL Teves Subd.,123.309647,9.298921,NON-INDEX CRIME,,OTHERNONINDEX,Estafa,Failure to Pay Chit/Bill,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences - Subdivision) - w Security Guard
2019-02-01,Friday,7:45:00,Traf(128)354,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bantayan,Corner Rovira Road near St. Pauls Dumaguete City,123.297821,9.326152,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-02-01,Friday,5:30:00,Traf(128)356,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,"Claytown, Daro",123.300011,9.320816,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-02-02,Saturday,6:00:00,Traf(128)357,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,"Dr. V Locsin St., near ACSAT",123.302155,9.306713,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-02-02,Saturday,2:00:00,Traf(128)358,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bantayan,"North Road, National Highway, near Wheeltek",123.29879,9.324225,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-02-01,Friday,5:50:00,Traf(129)212,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),Intersection Sta. Rosa and Perdices St.,123.306641,9.303558,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-02-01,Friday,5:55:00,Traf(129)213,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Crossing Brix,123.301834,9.316771,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-02-01,Friday,9:00:00,Traf(129)214,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,SUMC Parking Area,123.304306,9.316263,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Under Investigation,No,No,Yes,No,0,Along the Roads/Streets/Alleys
2019-02-02,Saturday,11:29:00,Traf(129)215,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Mangnao-Canal,South National Highway near Nissan,123.300484,9.295808,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-02-02,Saturday,6:50:00,Traf(129)216,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bunao,Corner Buñao and North National Highway,123.295654,9.329878,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-02-01,Friday,9:58:00,(46)614,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,7/11 Convenience Store,123.303368,9.317216,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting,Shoplifting,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store
2019-02-02,Saturday,11:45:00,(47)583,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),Inside Tops and Bottoms,123.308159,9.306552,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse,Pickpocket,Pickpocket,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,2,(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store
2019-02-02,Saturday,11:00:00,Traf(128)260,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Crossing Hypermart,123.298058,9.301102,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-02-03,Sunday,9:00:00,Traf(128)261,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Pulantubig,Near Chapel,123.28656,9.324013,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-02-03,Sunday,8:10:00,Traf(129)217,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Bagacay Road and Valencia Road,123.282845,9.296104,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2019-02-03,Sunday,9:00:00,(47)586,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),Cathedral Church Compound,123.307648,9.304892,INDEX CRIME,Crime Against Person,PHYSICALINJURIES,Less Serious Phy Inj,Mauling - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-02-03,Sunday,8:00:00,(47)588,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),"Arman's Bakeshop, Real St.",123.305878,9.306189,NON-INDEX CRIME,,OTHERNONINDEX,Estafa,Swindling,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store
2019-02-03,Sunday,1:43:00,(46)617,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,"Billard Hall, Baroroy Eatery",123.295013,9.317184,INDEX CRIME,Crime Against Person,PHYSICALINJURIES,Less Serious Phy Inj,Mauling - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2019-02-03,Sunday,2:30:00,(46)618,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 4 (Barangay 4),Inside WHY Not MUSIC Box,123.309685,9.307438,NON-INDEX CRIME,,OTHERNONINDEX,Acts of Lasciviousness,suspect showed his penis and poke at her legs,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Bar/Disco
